,ID,Name,InChI,InChIKey,SMILES,Solubility,SD,Ocurrences,Group,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA,LabuteASA,BalabanJ,BertzCT
6806,B-4048,di(n-propyl) ether,"InChI=1S/C6H14O/c1-3-5-7-6-4-2/h3-6H2,1-2H3",POLCUAVZOMRGSN-UHFFFAOYSA-N,CCCOCCC,-1.3192,0.1504,2.0,G3,102.177,1.823,31.401,7.0,1.0,0.0,1.0,4.0,44.0,0.0,0.0,0.0,0.0,9.23,45.67750683,2.447472888,23.3609904
5041,B-1864,1-chloro-3-isothiocyanato-benzene,InChI=1S/C7H4ClNS/c8-6-2-1-3-7(4-6)9-5-10/h1-4H,WGXCKFMVBAOIFH-UHFFFAOYSA-N,Clc1cccc(c1)N=C=S,-3.9507,0.0,1.0,G1,169.636,3.0743,46.138,10.0,2.0,0.0,3.0,1.0,50.0,1.0,0.0,0.0,1.0,12.36,69.35371419,3.061972169,278.6895253
8691,E-27,1-hexyne,"InChI=1S/C6H10/c1-3-5-6-4-2/h1H,4-6H2,2H3",CGHIBGNXEGJPQZ-UHFFFAOYSA-N,CCCCC#C,-2.36,0.0,1.0,G1,82.146,1.8098,28.358,6.0,0.0,0.0,0.0,2.0,34.0,0.0,0.0,0.0,0.0,0.0,39.56318699,2.543857644,47.54887502
5256,B-2095,n-phenylphthalamic acid,"InChI=1S/C14H11NO3/c16-13(15-10-6-2-1-3-7-10)11-8-4-5-9-12(11)14(17)18/h1-9H,(H,15,16)(H,17,18)",DSUPUOGOCIFZBG-UHFFFAOYSA-N,OC(=O)c1ccccc1C(=O)Nc2ccccc2,-4.0814,0.0,1.0,G1,241.246,2.6371,67.7965,18.0,2.0,2.0,4.0,3.0,90.0,2.0,0.0,0.0,2.0,66.4,103.8855217,2.270832264,578.6027924
5646,B-2538,"ethanesulfinothioic acid, s-ethyl ester","InChI=1S/C4H10OS2/c1-3-6-7(5)4-2/h3-4H2,1-2H3",FIWQKOIUXFENIV-UHFFFAOYSA-N,CCS[S](=O)CC,-0.0993,0.0,1.0,G1,138.257,1.4231,36.8154,7.0,2.0,0.0,3.0,3.0,44.0,0.0,0.0,0.0,0.0,17.07,50.73140369,3.002590529,62.71013448
5445,B-2309,"1,2-anthracenedicarboxylic acid, 9,10-dihydro-9,","InChI=1S/C16H8O6/c17-13-7-3-1-2-4-8(7)14(18)11-9(13)5-6-10(15(19)20)12(11)16(21)22/h1-6H,(H,19,20)(H,21,22)",QQPQYWGNVMIGAF-UHFFFAOYSA-N,OC(=O)c1ccc2C(=O)c3ccccc3C(=O)c2c1C(O)=O,-2.8141,0.0,1.0,G1,296.234,1.8584,73.6676,22.0,4.0,2.0,6.0,2.0,108.0,2.0,0.0,1.0,3.0,108.74,123.1769905,2.406944429,878.199924
8794,E-700,diphenamid,"InChI=1S/C16H17NO/c1-17(2)16(18)15(13-9-5-3-6-10-13)14-11-7-4-8-12-14/h3-12,15H,1-2H3",QAHFOPIILNICLA-UHFFFAOYSA-N,CN(C)C(=O)C(c1ccccc1)c2ccccc2,-2.98,0.014727148,3.0,G5,239.318,2.9067,73.421,18.0,1.0,0.0,2.0,3.0,92.0,2.0,0.0,0.0,2.0,20.31,107.8696216,2.452110932,465.6348741
9926,H-525,Aldicarb,"InChI=1S/C7H14N2O2S/c1-7(2,12-4)5-9-11-6(10)8-3/h5H,1-4H3,(H,8,10)",QGLZXHRNAYXIBU-UHFFFAOYSA-N,CNC(=O)ON=CC(C)(C)SC,-0.71,0.0,1.0,G1,190.268,1.4698,51.6267,12.0,4.0,1.0,5.0,3.0,70.0,0.0,0.0,0.0,0.0,50.69,76.72630424,3.831747294,180.2451893
3978,B-521,glyoxal,InChI=1S/C2H2O2/c3-1-2-4/h1-2H,LEQAOMBKQFMDFZ-UHFFFAOYSA-N,O=CC=O,1.2363,0.0,1.0,G1,58.036,-0.6158,12.128,4.0,2.0,0.0,2.0,1.0,22.0,0.0,0.0,0.0,0.0,34.14,23.42723734,2.732050808,25.01955001
237,A-398,tributyl[(tributylstannyl)oxy]stannane,"InChI=1S/6C4H9.O.2Sn/c6*1-3-4-2;;;/h6*1,3-4H2,2H3;;;",APQHKWPGGHMYKJ-UHFFFAOYSA-N,CCCC[Sn](CCCC)(CCCC)O[Sn](CCCC)(CCCC)CCCC,-3.922851514,0.0,1.0,G1,596.117,9.6946,130.883,27.0,1.0,0.0,3.0,20.0,164.0,0.0,0.0,0.0,0.0,9.23,182.5799434,5.663274909,245.9541588
8011,C-1883,"4,6-pteridinedione","InChI=1S/C6H4N4O2/c11-3-1-7-5-4(10-3)6(12)9-2-8-5/h1-2H,(H,10,11)(H,7,8,9,12)",BJZIBODCUPQTSW-UHFFFAOYSA-N,O=C1NC2=C(N=CNC2=O)N=C1,-2.96,0.0,1.0,G1,164.124,-0.9936,40.7794,12.0,4.0,2.0,6.0,0.0,60.0,2.0,0.0,0.0,2.0,91.5,65.31470378,3.075028659,526.5493905
8694,E-43,p-isopropyltoluene,"InChI=1S/C10H14/c1-8(2)10-6-4-9(3)5-7-10/h4-8H,1-3H3",HFPZCAJZSCWRBC-UHFFFAOYSA-N,c1cc(C)ccc1C(C)C,-3.77,0.0057,2.0,G3,134.222,3.11842,45.268,10.0,0.0,0.0,0.0,1.0,54.0,1.0,0.0,0.0,1.0,0.0,62.89117158,2.893762784,193.7832245
7214,C-65,l-glutamine,"InChI=1S/C5H10N2O3/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H2,7,8)(H,9,10)",ZDXPYRJPNDTMRX-UHFFFAOYSA-N,NC(CCC(N)=O)C(O)=O,-0.54,0.005,2.0,G3,146.146,-1.3362,34.0396,10.0,3.0,3.0,5.0,4.0,58.0,0.0,0.0,0.0,0.0,106.41,57.99607883,3.49072966,145.8284896
442,A-773,1-benzoylcyclohexan-1-ol,"InChI=1S/C13H16O2/c14-12(11-7-3-1-4-8-11)13(15)9-5-2-6-10-13/h1,3-4,7-8,15H,2,5-6,9-10H2",QNODIIQQMGDSEF-UHFFFAOYSA-N,OC1(CCCCC1)C(=O)c2ccccc2,-2.664780194,0.0,1.0,G1,204.269,2.5645,58.8073,15.0,2.0,1.0,2.0,2.0,80.0,1.0,1.0,1.0,2.0,37.3,89.93592262,2.197389224,336.8134025
8435,C-2510,2-isopropylphenyl  2'-nitro-4'-[(4''-acetylpiperazin-1''-yl)acryloyl]phenyl  sulfide,"InChI=1S/C24H27N3O4S/c1-17(2)20-6-4-5-7-22(20)32-23-10-8-19(16-21(23)27(30)31)9-11-24(29)26-14-12-25(13-15-26)18(3)28/h4-11,16-17H,12-15H2,1-3H3/b11-9+",HTGGAYLWTDOFDK-PKNBQFBNSA-N,CC(C)C1=C(SC2=C(C=C(\C=C\C(=O)N3CCN(CC3)C(C)=O)C=C2)[N+]([O-])=O)C=CC=C1,-2.7,0.0,1.0,G1,453.564,4.5733,125.6184,32.0,5.0,0.0,8.0,6.0,168.0,2.0,1.0,1.0,3.0,83.76,191.7911658,1.743485819,1043.289886
2348,A-3909,1-[4-(4-hydroxyphenyl)piperazin-1-yl]ethan-1-one,"InChI=1S/C12H16N2O2/c1-10(15)13-6-8-14(9-7-13)11-2-4-12(16)5-3-11/h2-5,16H,6-9H2,1H3",AGVNLFCRZULMKK-UHFFFAOYSA-N,CC(=O)N1CCN(CC1)c2ccc(O)cc2,-1.817914488,0.0,1.0,G1,220.272,1.0607,62.5738,16.0,3.0,1.0,4.0,1.0,86.0,1.0,1.0,1.0,2.0,43.78,95.09064784,1.985750187,367.1100797
8479,C-2559,n4-[2-(benzylsulfonamido)pyrimidin-4-yl)sulfanilamide; 4-[2-(benzylsulfonylamino)pyrimidin-4-ylamino]benzenesulfonamide,"InChI=1S/C17H17N5O4S2/c18-28(25,26)15-8-6-14(7-9-15)20-16-10-11-19-17(21-16)22-27(23,24)12-13-4-2-1-3-5-13/h1-11H,12H2,(H2,18,25,26)(H2,19,20,21,22)",QFSKYCBYJWHTPZ-UHFFFAOYSA-N,N[S](=O)(=O)C1=CC=C(NC2=CC=NC(=N2)N[S](=O)(=O)CC3=CC=CC=C3)C=C1,-2.7,0.0,1.0,G1,419.488,1.8095,105.8184,28.0,7.0,3.0,11.0,7.0,146.0,3.0,0.0,0.0,3.0,144.14,162.3109965,1.715543861,1165.684321
5168,B-1999,"2-furancarboxylic acid, 4-bromo-","InChI=1S/C5H3BrO3/c6-3-1-4(5(7)8)9-2-3/h1-2H,(H,7,8)",QALYBHRYGIXHOF-UHFFFAOYSA-N,OC(=O)c1occ(Br)c1,-1.1841,0.0,1.0,G1,190.98,1.7403,33.3673,9.0,2.0,1.0,4.0,1.0,48.0,1.0,0.0,0.0,1.0,50.44,59.41397796,2.977648532,227.8619086
1042,A-1798,"2-(cyclohexylsulfanyl)-2,3-dihydro-1H-isoindole-1,3-dione","InChI=1S/C14H15NO2S/c16-13-11-8-4-5-9-12(11)14(17)15(13)18-10-6-2-1-3-7-10/h4-5,8-10H,1-3,6-7H2",UEZWYKZHXASYJN-UHFFFAOYSA-N,O=C1N(SC2CCCCC2)C(=O)c3ccccc13,-4.323794172,0.0,1.0,G1,261.346,3.2635,71.406,18.0,3.0,0.0,4.0,2.0,94.0,1.0,1.0,2.0,3.0,37.38,110.6806431,1.78867503,459.3222882
9647,F-1106,4-(4-dimethylaminophenyl)diazenylbenzenesulfonic acid,"InChI=1S/C14H15N3O3S/c1-17(2)13-7-3-11(4-8-13)15-16-12-5-9-14(10-6-12)21(18,19)20/h3-10H,1-2H3,(H,18,19,20)",IETWCRRCPURZOC-UHFFFAOYSA-N,CN(C)C1=CC=C(N=NC2=CC=C(S(=O)(=O)O)C=C2)C=C1,-3.86,0.0,1.0,G1,305.359,3.4147,81.2016,21.0,5.0,1.0,7.0,4.0,110.0,2.0,0.0,0.0,2.0,82.33,123.0536291,2.137236664,736.0386296
3768,B-191,"1,1,1-trifluoro-2-chloroethane","InChI=1S/C2H2ClF3/c3-1-2(4,5)6/h1H2",CYXIKYKBLDZZNW-UHFFFAOYSA-N,FC(F)(F)CCl,-1.1098,0.0,1.0,G1,118.485,1.7875,16.775,6.0,0.0,0.0,4.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,37.90406558,3.168489873,38.54808141
5148,B-1976,"2,4,6-cycloheptatrien-1-one, 5-bromo-2-hydroxy-","InChI=1S/C7H5BrO2/c8-5-1-3-6(9)7(10)4-2-5/h1-4H,(H,9,10)",DAHLUZDNJJOKGS-UHFFFAOYSA-N,OC1=CC=C(Br)C=CC1=O,-3.5629,0.0,1.0,G1,201.019,1.5149,42.0768,10.0,2.0,1.0,3.0,0.0,52.0,1.0,0.0,0.0,1.0,37.3,66.26519414,3.42534559,295.8007592
9615,F-1071,"1,3-bis(4-ethoxyphenyl)urea","InChI=1S/C17H20N2O3/c1-3-21-15-9-5-13(6-10-15)18-17(20)19-14-7-11-16(12-8-14)22-4-2/h5-12H,3-4H2,1-2H3,(H2,18,19,20)",PQWHYODXTBJHQG-UHFFFAOYSA-N,CCOC1=CC=C(NC(=O)NC2=CC=C(OCC)C=C2)C=C1,-4.44,0.0,1.0,G1,300.358,4.128,87.8634,22.0,3.0,2.0,5.0,6.0,116.0,2.0,0.0,0.0,2.0,59.59,129.8015448,1.886674099,540.8060447
1500,A-2566,"O,O,O-tris(4-nitrophenyl) thiophosphate","InChI=1S/C18H12N3O9PS/c22-19(23)13-1-7-16(8-2-13)28-31(32,29-17-9-3-14(4-10-17)20(24)25)30-18-11-5-15(6-12-18)21(26)27/h1-12H",DMRUHNJUTAJPSU-UHFFFAOYSA-N,[O-][N+](=O)c1ccc(O[P](=S)(Oc2ccc(cc2)[N+]([O-])=O)Oc3ccc(cc3)[N+]([O-])=O)cc1,-5.678834198,0.0,1.0,G1,477.347,5.1725,115.4582,32.0,10.0,0.0,14.0,9.0,164.0,3.0,0.0,0.0,3.0,157.11,184.2250825,1.889607672,1050.907242
8812,E-769,Urocanic_Acid,"InChI=1S/C6H6N2O2/c9-6(10)2-1-5-3-7-4-8-5/h1-4H,(H,7,8)(H,9,10)",LOIYMIARKYCTBW-UHFFFAOYSA-N,O=C(O)C=CC(N=CN1)=C1,-1.96,0.0,1.0,G1,138.126,0.5075,35.2575,10.0,2.0,2.0,4.0,2.0,52.0,1.0,0.0,0.0,1.0,65.98,57.22119068,2.637337779,238.2603118
5209,B-2043,"1,2-bis(2-chloroethylsulfonyl)ethane","InChI=1S/C6H12Cl2O4S2/c7-1-3-13(9,10)5-6-14(11,12)4-2-8/h1-6H2",FQMRVYDYXSOKHL-UHFFFAOYSA-N,ClCC[S](=O)(=O)CC[S](=O)(=O)CCCl,-1.4486,0.0,1.0,G1,283.198,0.2936,58.7476,14.0,4.0,0.0,8.0,7.0,86.0,0.0,0.0,0.0,0.0,68.28,94.42129082,4.189486887,310.027794
2080,A-3434,hexyl D-glucoside,"InChI=1S/C12H24O6/c1-2-3-4-5-6-17-12-11(16)10(15)9(14)8(7-13)18-12/h8-16H,2-7H2,1H3/t8-,9-,10+,11-,12?/m1/s1",JVAZJLFFSJARQM-OZRWLHRGSA-N,CCCCCCOC1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,-0.658698746,0.0,1.0,G1,264.318,-0.6168,63.8612,18.0,6.0,4.0,6.0,7.0,108.0,0.0,1.0,1.0,1.0,99.38,107.1518086,2.345649402,222.613175
4381,B-1081,"ethanedione, bis(2-hydroxy-5-nitrophenyl)-","InChI=1S/C14H8N2O8/c17-11-3-1-7(15(21)22)5-9(11)13(19)14(20)10-6-8(16(23)24)2-4-12(10)18/h1-6,17-18H",MLHGVVVOOIXMQL-UHFFFAOYSA-N,Oc1ccc(cc1C(=O)C(=O)c2cc(ccc2O)[N+]([O-])=O)[N+]([O-])=O,-3.5214,0.0,1.0,G1,332.224,1.9798,78.1834,24.0,8.0,2.0,10.0,5.0,122.0,2.0,0.0,0.0,2.0,160.88,132.4358447,2.493645209,816.8383345
3136,A-5210,"N,N,N',N'-tetrakis(2-hydroxypropyl)hexanediamide","InChI=1S/C18H36N2O6/c1-13(21)9-19(10-14(2)22)17(25)7-5-6-8-18(26)20(11-15(3)23)12-16(4)24/h13-16,21-24H,5-12H2,1-4H3",UUCAVBDCVCFNIN-UHFFFAOYSA-N,CC(O)CN(CC(C)O)C(=O)CCCCC(=O)N(CC(C)O)CC(C)O,0.210993363,0.0,1.0,G1,376.494,-0.2728,98.3512,26.0,6.0,4.0,8.0,13.0,154.0,0.0,0.0,0.0,0.0,121.54,155.9629135,4.378610288,354.4854987
5415,B-2274,"2,4'-dichlorodiphenyl ether",InChI=1S/C12H8Cl2O/c13-9-5-7-10(8-6-9)15-12-4-2-1-3-11(12)14/h1-8H,MWKULKMSBBSGTP-UHFFFAOYSA-N,Clc1ccc(Oc2ccccc2Cl)cc1,-5.52,0.0,1.0,G1,239.101,4.7857,62.978,15.0,1.0,0.0,3.0,2.0,76.0,2.0,0.0,0.0,2.0,9.23,98.20857501,2.221797194,451.434228
4951,B-1763,"1,2-cyclohexanediol, 1-methyl-4-(1-methylethenyl","InChI=1S/C10H18O2/c1-7(2)8-4-5-10(3,12)9(11)6-8/h8-9,11-12H,1,4-6H2,2-3H3",WKZWTZTZWGWEGE-UHFFFAOYSA-N,CC(=C)C1CCC(C)(O)C(O)C1,-0.2311,0.0,1.0,G1,170.252,1.4745,48.7856,12.0,2.0,2.0,2.0,1.0,70.0,0.0,1.0,1.0,1.0,40.46,73.91676338,2.578346291,184.2776008
2028,A-3347,sodium hydroxymethanesulfinate,"InChI=1S/CH4O3S.Na/c2-1-5(3)4;/h2H,1H2,(H,3,4);/q;+1/p-1",XWGJFPHUCFXLBL-UHFFFAOYSA-M,[Na+].OC[S]([O-])=O,0.731520726,0.098134915,2.0,G3,118.089,-4.1807,16.0056,6.0,3.0,1.0,5.0,1.0,32.0,0.0,0.0,0.0,0.0,60.36,60.32437623,0.0,46.05785641
2867,A-4798,4-methylene-2-(2-methylprop-1-en-1-yl)tetrahydro-2H-pyran,"InChI=1S/C10H16O/c1-8(2)6-10-7-9(3)4-5-11-10/h6,10H,3-5,7H2,1-2H3",JRIATCFPZFOVNP-UHFFFAOYSA-N,CC(C)=CC1CC(=C)CCO1,-2.510422359,0.0,1.0,G1,152.237,2.6878,47.545,11.0,1.0,0.0,1.0,1.0,62.0,0.0,1.0,1.0,1.0,9.23,68.75223807,2.463641082,175.3117986
1849,A-3025,3-chloro-2-methylaniline,"InChI=1S/C7H8ClN/c1-5-6(8)3-2-4-7(5)9/h2-4H,9H2,1H3",ZUVPLKVDZNDZCM-UHFFFAOYSA-N,Cc1c(N)cccc1Cl,-2.15106632,0.326606257,2.0,G3,141.601,2.23062,40.6014,9.0,1.0,1.0,2.0,0.0,48.0,1.0,0.0,0.0,1.0,26.02,59.43950216,3.247834734,199.9061776
9980,I-93,verapamil,"InChI=1S/C27H38N2O4/c1-20(2)27(19-28,22-10-12-24(31-5)26(18-22)33-7)14-8-15-29(3)16-13-21-9-11-23(30-4)25(17-21)32-6/h9-12,17-18,20H,8,13-16H2,1-7H3",SGTNSNPWRIOYBX-UHFFFAOYSA-N,COc1ccc(CCN(C)CCCC(C#N)(C(C)C)c2ccc(OC)c(OC)c2)cc1OC,-3.98,0.0,1.0,G1,454.611,5.09308,131.656,33.0,6.0,0.0,6.0,13.0,180.0,2.0,0.0,0.0,2.0,63.95,198.5692233,2.023333419,938.203977
3692,B-59,3-isothiocyanato-1-propene,"InChI=1S/C4H5NS/c1-2-3-5-4-6/h2H,1,3H2",ZOJBYZNEUISWFT-UHFFFAOYSA-N,C=CCN=C=S,-1.6953,0.0,1.0,G1,99.158,1.2752,30.09,6.0,2.0,0.0,2.0,2.0,32.0,0.0,0.0,0.0,0.0,12.36,42.39857707,3.073915509,81.54887502
767,A-1337,"1,1,2,2,3,3,4,4-octafluoro-1,4-diiodobutane","InChI=1S/C4F8I2/c5-1(6,3(9,10)13)2(7,8)4(11,12)14",JILAKKYYZPDQBE-UHFFFAOYSA-N,FC(F)(I)C(F)(F)C(F)(F)C(F)(F)I,-3.314476262,0.0,1.0,G1,453.836,4.3126,47.828,14.0,0.0,0.0,10.0,3.0,86.0,0.0,0.0,0.0,0.0,0.0,99.68203684,5.300082078,188.3616189
5804,B-2719,"benzamide, n-hydroxy-n-1-naphthalenyl-","InChI=1S/C17H13NO2/c19-17(14-8-2-1-3-9-14)18(20)16-12-6-10-13-7-4-5-11-15(13)16/h1-12,20H",PZBPQFNCQFUIOP-UHFFFAOYSA-N,ON(C(=O)c1ccccc1)c2cccc3ccccc23,-3.3065,0.0,1.0,G1,263.296,3.8758,78.986,20.0,2.0,1.0,3.0,2.0,98.0,3.0,0.0,0.0,3.0,40.54,116.204732,2.049692342,747.7945663
8112,C-2046,"rufinamide;  1-(2,6-difluorobenzyl)-1h-1,2,3-triazole-4-carboxamide","InChI=1S/C10H8F2N4O/c11-7-2-1-3-8(12)6(7)4-16-5-9(10(13)17)14-15-16/h1-3,5H,4H2,(H2,13,17)",POGQSBRIGCQNEG-UHFFFAOYSA-N,NC(=O)C1=C[N](CC2=C(F)C=CC=C2F)N=N1,-3.5,0.0,1.0,G1,238.197,0.7035,53.9999,17.0,4.0,1.0,7.0,3.0,88.0,2.0,0.0,0.0,2.0,73.8,94.84620016,2.282246141,546.9335829
1297,A-2252,Copper; methanesulfonic acid,"InChI=1S/CH4O3S.Cu/c1-5(2,3)4;/h1H3,(H,2,3,4);",SDFNZYMSEOUVIF-UHFFFAOYSA-N,[Cu].C[S](O)(=O)=O,0.732330182,0.0,1.0,G1,159.653,-0.4985,17.4726,6.0,2.0,1.0,5.0,0.0,43.0,0.0,0.0,0.0,0.0,54.37,46.96350731,0.0,93.96160537
825,A-1431,11-ethyl-5-methylpentadecanoic acid,"InChI=1S/C18H36O2/c1-4-6-13-17(5-2)14-9-7-8-11-16(3)12-10-15-18(19)20/h16-17H,4-15H2,1-3H3,(H,19,20)",DYGIZCLLGGJWQJ-UHFFFAOYSA-N,CCCCC(CC)CCCCCC(C)CCCC(O)=O,-5.056117837,0.0,1.0,G1,284.484,6.0443,87.0418,20.0,1.0,1.0,2.0,14.0,120.0,0.0,0.0,0.0,0.0,37.3,125.8990228,3.428311045,225.4581119
1104,A-1892,"butane-1,4-diol","InChI=1S/C4H10O2/c5-3-1-2-4-6/h5-6H,1-4H2",WERYXYBDKMZEQL-UHFFFAOYSA-N,OCCCCO,1.045169179,0.5,2.0,G3,90.122,-0.2488,23.4056,6.0,2.0,2.0,2.0,3.0,38.0,0.0,0.0,0.0,0.0,40.46,37.42254488,2.339092315,17.509775
6631,B-3691,2-methoxyphenol,"InChI=1S/C7H8O2/c1-9-7-5-3-2-4-6(7)8/h2-5,8H,1H3",LHGVFZTZFXWLCP-UHFFFAOYSA-N,COc1ccccc1O,-0.8221,0.560291486,3.0,G4,124.139,1.4008,34.6588,9.0,2.0,1.0,2.0,1.0,48.0,1.0,0.0,0.0,1.0,29.46,53.70412422,3.006524007,195.8625685
9019,F-164,"1,2-bis(2-chloroethylsulfinyl)ethane",InChI=1S/C6H12Cl2O2S2/c7-1-3-11(9)5-6-12(10)4-2-8/h1-6H2,NSCXMOJHKQIMKA-UHFFFAOYSA-N,O=S(CCCl)CCS(=O)CCCl,-2.04,0.0,1.0,G1,251.2,0.9614,57.1928,12.0,2.0,0.0,6.0,7.0,74.0,0.0,0.0,0.0,0.0,34.14,87.91900246,3.402570683,145.6270751
6646,B-3724,isobutyricacid,"InChI=1S/C4H8O2/c1-3(2)4(5)6/h3H,1-2H3,(H,5,6)",KQNPFQTWMSNSAP-UHFFFAOYSA-N,CC(C)C(O)=O,0.2777,0.284141495,2.0,G3,88.106,0.727,22.4738,6.0,1.0,1.0,2.0,1.0,36.0,0.0,0.0,0.0,0.0,37.3,36.78983322,3.257586161,56.56842503
9366,F-708,4-methylsulfonylbenzenecarboximidamide,"InChI=1S/C8H10N2O2S/c1-13(11,12)7-4-2-6(3-5-7)8(9)10/h2-5H,1H3,(H3,9,10)",ANPBNAUKOUYEGJ-UHFFFAOYSA-N,CS(=O)(=O)C1=CC=C(C(=N)N)C=C1,-1.38,0.0,1.0,G1,198.247,0.37417,50.5679,13.0,3.0,2.0,5.0,2.0,70.0,1.0,0.0,0.0,1.0,84.01,76.81192743,3.155268744,419.9621782
1810,A-2962,(2S)-2-aminopropanoic acid,"InChI=1S/C3H7NO2/c1-2(4)3(5)6/h2H,4H2,1H3,(H,5,6)",QNAYBMKLOCPYGJ-UHFFFAOYSA-N,CC(N)C(O)=O,0.267898616,0.023949308,2.0,G3,89.094,-0.5818,21.2852,6.0,2.0,2.0,3.0,1.0,36.0,0.0,0.0,0.0,0.0,63.32,35.76478181,3.257586161,59.81353753
8167,C-2125,"(-)-(r)-1,2-bis(2,6-dioxopiperazin-4-yl)propane;  nsc-129943;  icrf 159;  razoxane (+/-)","InChI=1S/C11H16N4O4/c1-7(15-5-10(18)13-11(19)6-15)2-14-3-8(16)12-9(17)4-14/h7H,2-6H2,1H3,(H,12,16,17)(H,13,18,19)",BMKDZUISNHGIBY-UHFFFAOYSA-N,CC(CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2,-1.27,0.0,1.0,G1,268.273,-2.7083,63.7744,19.0,6.0,2.0,8.0,3.0,104.0,0.0,2.0,2.0,2.0,98.82,109.64249,1.907792686,404.4111225
8413,C-2486,"5-(4-fluorobenzenesulfonylimido)-4-methyl-2-sulfonamido-delta2-1,3,4-thiadiazoline","InChI=1S/C9H9FN4O4S3/c1-14-8(19-9(12-14)20(11,15)16)13-21(17,18)7-4-2-6(10)3-5-7/h2-5H,1H3,(H2,11,15,16)",YTIHPYNMOXPHQK-UHFFFAOYSA-N,CN1N=C(SC1=N[S](=O)(=O)C2=CC=C(F)C=C2)[S](N)(=O)=O,-2.03,0.0,1.0,G1,352.394,-0.4423,71.607,21.0,7.0,1.0,12.0,3.0,114.0,2.0,0.0,0.0,2.0,124.48,123.0338241,2.578403169,941.6241356
6109,B-3062,1h-imidazole-4-sulfonic acid,"InChI=1S/C3H4N2O3S/c6-9(7,8)3-1-4-2-5-3/h1-2H,(H,4,5)(H,6,7,8)",BONRIQWDXHCVOH-UHFFFAOYSA-N,O[S](=O)(=O)c1c[nH]cn1,0.1304,0.0,1.0,G1,148.143,-0.3436,28.4023,9.0,3.0,2.0,6.0,1.0,50.0,1.0,0.0,0.0,1.0,83.05,51.48884753,3.200427889,274.0163218
1010,A-1748,"1-(2,6,6-trimethylcyclohex-1-en-1-yl)pent-1-en-3-one","InChI=1S/C14H22O/c1-5-12(15)8-9-13-11(2)7-6-10-14(13,3)4/h8-9H,5-7,10H2,1-4H3/b9-8+",LMWNGLDCJDIIBR-CMDGGOBGSA-N,CCC(=O)/C=C/C1=C(C)CCCC1(C)C,-4.187455475,0.420773745,2.0,G3,206.329,4.0483,64.77,15.0,1.0,0.0,1.0,3.0,84.0,0.0,0.0,1.0,1.0,17.07,93.2599834,2.897763017,305.30039
4835,B-1625,tolazamide,"InChI=1S/C14H21N3O3S/c1-12-6-8-13(9-7-12)21(19,20)16-14(18)15-17-10-4-2-3-5-11-17/h6-9H,2-5,10-11H2,1H3,(H2,15,16,18)",OUDSBRTVNLOZBN-UHFFFAOYSA-N,Cc1ccc(cc1)[S](=O)(=O)NC(=O)NN2CCCCCC2,-3.6778,0.0,1.0,G1,311.407,1.77392,80.0732,21.0,4.0,2.0,7.0,3.0,116.0,1.0,1.0,1.0,2.0,78.51,125.0971009,1.95555051,575.9867251
2038,A-3365,"2,2-bis(hydroxymethyl)propane-1,3-diol","InChI=1S/C5H12O4/c6-1-5(2-7,3-8)4-9/h6-9H,1-4H2",WXZMFSXDPGVJKK-UHFFFAOYSA-N,OCC(CO)(CO)CO,-0.341616387,0.067813815,3.0,G5,136.147,-2.058,30.7762,9.0,4.0,4.0,4.0,4.0,56.0,0.0,0.0,0.0,0.0,80.92,53.37595449,3.824684203,51.84847143
4034,B-611,morpholine,"InChI=1S/C4H9NO/c1-3-6-4-2-5-1/h5H,1-4H2",YNAVUWVOSKDBBP-UHFFFAOYSA-N,C1COCCN1,1.0599,0.0,1.0,G1,87.122,-0.3938,23.6887,6.0,2.0,1.0,2.0,0.0,36.0,0.0,1.0,1.0,1.0,21.26,37.49165363,2.0,23.01955001
7642,C-1217,3-ethoxycarboxymethyl-5-fluorouracil;  3-(ethoxycarbonyloxymethyl)-5-fluorouracil,"InChI=1S/C8H9FN2O5/c1-2-15-8(14)16-4-11-6(12)5(9)3-10-7(11)13/h3H,2,4H2,1H3,(H,10,13)",PYIAFNMJTZYTJR-UHFFFAOYSA-N,CCOC(=O)OCN1C(=O)NC=C(F)C1=O,-1.46,0.0,1.0,G1,232.167,-0.1937,49.3877,16.0,6.0,1.0,8.0,3.0,88.0,1.0,0.0,0.0,1.0,90.39,88.41763119,2.821846062,491.9374166
868,A-1498,2-[(1Z)-({2-[(E)-[(2-hydroxyphenyl)methylidene]amino]propyl}imino)methyl]phenol,"InChI=1S/C17H18N2O2/c1-13(19-12-15-7-3-5-9-17(15)21)10-18-11-14-6-2-4-8-16(14)20/h2-9,11-13,18-19H,10H2,1H3/b14-11-,15-12-",OWGJODGIHAHWQP-GFCQZRJLSA-N,CC(CN\C=C/1C=CC=CC1=O)N\C=C/2C=CC=CC2=O,-3.172023424,0.0,1.0,G1,282.343,1.7121,83.3404,21.0,4.0,2.0,4.0,5.0,108.0,0.0,0.0,2.0,2.0,58.2,123.8518129,1.789712519,604.2796478
